order_number,location_id
ORD-169115,84
ORD-169116,7
ORD-169117,13
ORD-169118,3
ORD-169119,140
ORD-169120,12
ORD-169121,2
ORD-169122,84
ORD-169123,3
ORD-169124,14
ORD-169125,84
ORD-169126,14
ORD-169127,3
ORD-169128,1
ORD-169129,12
ORD-169130,55
ORD-169131,11
ORD-169132,84
ORD-169133,11
ORD-169134,84
ORD-169135,55
ORD-169136,3
ORD-169137,84
ORD-169138,84
ORD-169139,84
ORD-169140,84
ORD-169141,84
ORD-169142,3
ORD-169143,55
ORD-169144,8
ORD-169145,84
ORD-169146,2
ORD-169147,84
ORD-169148,1
ORD-169149,3
ORD-169150,8
ORD-169151,69
ORD-169152,11
ORD-169153,11
ORD-169154,11
ORD-169155,84
ORD-169156,84
ORD-169157,84
ORD-169158,84
ORD-169159,13
ORD-169160,8
ORD-169161,19
ORD-169162,3
ORD-169163,198
ORD-169164,11
ORD-169165,14
ORD-169166,8
ORD-169167,3
ORD-169168,15
ORD-169169,71
ORD-169170,12
ORD-169171,14
ORD-169172,14
ORD-169173,3
ORD-169174,14
ORD-169175,71
ORD-169176,12
ORD-169177,8
ORD-169178,7
ORD-169179,11
ORD-169180,3
ORD-169181,204
ORD-169182,204
ORD-169183,8
ORD-169184,7
ORD-169185,55
ORD-169186,14
ORD-169187,55
ORD-169188,14
ORD-169189,3
ORD-169190,3
ORD-169191,7
ORD-169192,1
ORD-169193,13
ORD-169194,3
ORD-169195,3
ORD-169196,7
ORD-169197,14
ORD-169198,14
ORD-169199,11
ORD-169200,8
ORD-169201,11
ORD-169202,71
ORD-169203,7
ORD-169204,14
ORD-169205,2
ORD-169206,7
ORD-169207,198
ORD-169208,11
ORD-169209,3
ORD-169210,198
ORD-169211,14
ORD-169212,3
ORD-169213,7
ORD-169214,13
ORD-169215,8
ORD-169216,13
ORD-169217,7
ORD-169218,17
ORD-169219,11
ORD-169220,11
ORD-169221,11
ORD-169222,8
ORD-169223,13
ORD-169224,13
ORD-169225,17
ORD-169226,3
ORD-169227,8
ORD-169228,11
ORD-169229,2
ORD-169230,11
ORD-169231,14
ORD-169232,11
ORD-169233,11
ORD-169234,1
ORD-169235,12
ORD-169236,4
ORD-169237,7
ORD-169238,8
ORD-169239,130
ORD-169240,71
ORD-169241,1
ORD-169242,28
ORD-169243,11
ORD-169244,11
ORD-169245,3
ORD-169246,8
ORD-169247,14
ORD-169248,13
ORD-169249,20
ORD-169250,11
ORD-169251,11
ORD-169252,3
ORD-169253,3
ORD-169254,130
ORD-169255,11
ORD-169256,14
ORD-169257,14
ORD-169258,198
ORD-169259,7
ORD-169260,2
ORD-169261,4
ORD-169262,7
ORD-169263,17
ORD-169264,3
ORD-169265,12
ORD-169266,14
ORD-169267,11
ORD-169268,3
ORD-169269,11
ORD-169270,3
ORD-169271,14
ORD-169272,2
ORD-169273,7
ORD-169274,14
ORD-169275,11
ORD-169276,28
ORD-169277,11
ORD-169278,3
ORD-169279,12
ORD-169280,17
ORD-169281,2
ORD-169282,7
ORD-169283,11
ORD-169284,7
ORD-169285,19
ORD-169286,7
ORD-169287,23
ORD-169288,14
ORD-169289,11
ORD-169290,11
ORD-169291,2
ORD-169292,12
ORD-169293,23
ORD-169294,1
ORD-169295,4
ORD-169296,13
ORD-169297,11
ORD-169298,7
ORD-169299,198
ORD-169300,7
ORD-169301,7
ORD-169302,17
ORD-169303,1
ORD-169304,11
ORD-169305,14
ORD-169306,94
ORD-169307,11
ORD-169308,11
ORD-169309,7
ORD-169310,11
ORD-169311,11
ORD-169312,11
ORD-169313,11
ORD-169314,11
ORD-169315,14
ORD-169316,94
ORD-169317,17
ORD-169318,11
ORD-169319,11
ORD-169320,11
ORD-169321,11
ORD-169322,11
ORD-169323,1
ORD-169324,1
ORD-169325,94
ORD-169326,11
ORD-169327,13
ORD-169328,1
ORD-169329,14
ORD-169330,19
ORD-169331,3
ORD-169332,19
ORD-169333,3
ORD-169334,19
ORD-169335,3
ORD-169336,3
ORD-169337,31
ORD-169338,198
ORD-169339,3
ORD-169340,31
ORD-169341,55
ORD-169342,31
ORD-169343,198
ORD-169344,31
ORD-169345,3
ORD-169346,55
ORD-169347,3
ORD-169348,55
ORD-169349,3
ORD-169350,55
ORD-169351,3
ORD-169352,55
ORD-169353,55
ORD-169354,55
ORD-169355,3
